08923: Maritime transport statistics. Cargo and number of units, by commodity, flag, loaded/unloaded, domestic/foreign, quarter, contents and port;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
commodity;flag;loaded/unloaded;domestic/foreign;quarter;contents;Fredrikstad (Borg);Moss;Oslo;Drammen;Tønsberg;Sandefjord;Larvik;Porsgrunn (Grenland);Kristiansand;Farsund;Kvinesdal;Egersund;Stavanger;Sauda;Haugesund (Karmsund);Bergen and Omland;Florø;Svelgen (Bremanger);Måløy (Nordfjord);Ålesund;Molde;Kristiansund;Trondheim;Verdal;Brønnøysund (Brønnøy);Helgeland havn;Mo i Rana;Bodø;Narvik;Harstad;Tromsø;Hammerfest;Sveagruva;Kirkenes;Norway - Unspecified, quarterly survey
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2013K2;Cargo (tonnes);700;0;395;0;0;0;0;0;0;0;0;0;651;0;24171;29526;0;151;2;862;0;73100;7000;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2013K3;Cargo (tonnes);2700;0;199;0;0;0;0;0;0;0;0;0;0;0;44349;5861;0;0;2;1298;0;153031;5671;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2013K4;Cargo (tonnes);1500;0;123;0;0;0;0;0;0;0;0;0;880;0;29964;48890;0;0;0;479;0;149211;5570;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2014K1;Cargo (tonnes);3000;0;189;0;0;0;0;0;0;0;0;0;1350;0;26158;26636;0;0;1;440;0;117829;6121;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2014K2;Cargo (tonnes);750;0;50;0;0;0;0;0;0;0;0;0;0;0;4211;14909;0;0;0;606;0;117438;5297;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2014K3;Cargo (tonnes);2325;0;73;0;0;0;0;0;0;0;0;0;0;0;40012;39728;0;0;0;260;0;117729;5944;0;0;0;0;0;60;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2014K4;Cargo (tonnes);1500;0;41;0;0;0;0;0;0;0;0;0;800;0;52942;15852;0;0;0;2092;0;104008;6132;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2015K1;Cargo (tonnes);805;0;165;0;0;0;0;0;0;0;0;0;400;0;47032;1474;0;0;0;471;0;75466;5739;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2015K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;27120;10527;0;0;0;973;0;86473;5107;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2015K3;Cargo (tonnes);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;47090;33764;0;0;0;1418;0;147435;5527;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2015K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;300;0;41782;19860;0;0;0;14107;0;121957;5680;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2016K1;Cargo (tonnes);2150;0;0;0;0;0;958;0;0;0;0;0;0;0;13556;3705;106;0;0;1227;0;82419;3679;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2016K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;39393;6561;1002;0;29;4196;0;80994;5487;0;1397;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2016K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;61276;5321;0;0;95;441;0;101732;5162;0;1048;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2016K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;46678;1438;303;0;47;2205;0;73153;4855;0;1451;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2017K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;19709;39739;296;0;0;596;112;64299;3317;0;582;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2017K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;42525;750;135;0;48;2414;0;68286;4774;0;80;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2017K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;58076;0;431;0;44;1277;0;135738;3797;0;0;0;0;0;0;0;46;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2017K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;28517;0;0;0;0;1790;0;116999;3486;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2018K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;21287;0;0;0;0;13360;0;66480;3913;0;183;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2018K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;26568;0;180;0;1747;6684;0;76824;2692;0;325;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2018K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;36220;0;400;0;0;2965;0;97944;1380;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2018K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;33537;212;0;0;0;3623;0;99431;1754;0;25;0;0;0;126;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2019K1;Cargo (tonnes);1403;0;0;0;0;0;0;0;0;0;0;0;0;0;35386;673;0;0;2533;3783;0;100326;3984;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2019K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;22794;1045;0;0;0;133;0;76141;4217;0;324;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2019K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;47642;892;0;0;1504;3290;0;83725;3009;0;905;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2019K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;43913;1010;0;0;0;5950;0;164938;2231;0;302;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2020K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;23268;0;20124;935;0;0;0;448;0;52114;1012;0;120;0;0;0;0;0;0;225;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2020K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;24205;0;37622;803;0;0;0;1395;0;46332;2571;0;0;0;0;0;0;0;0;387;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2020K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;31924;0;53233;1500;0;0;0;5226;4;100591;2886;0;7;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2020K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;33260;0;51765;1411;0;0;550;2414;0;87886;2464;0;28;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2021K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;32274;0;26621;521;0;0;952;6760;2;56937;2374;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Domestic;2021K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;33957;0;47597;372;0;0;57;3762;0;65717;2413;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2012K1;Cargo (tonnes);2501;0;0;0;0;0;0;0;0;0;0;0;2310;0;0;0;0;0;501;0;1089;880;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2012K2;Cargo (tonnes);5964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;428;0;0;234;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2012K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;604;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2012K4;Cargo (tonnes);3409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;2977;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2013K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;438;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2013K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;674;0;0;32;117;150;2350;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2013K3;Cargo (tonnes);1440;0;0;0;0;0;0;0;0;0;0;0;0;0;772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2013K4;Cargo (tonnes);1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2435;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2014K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2014K2;Cargo (tonnes);2072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2014K3;Cargo (tonnes);0;0;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2014K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2015K1;Cargo (tonnes);0;567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2015K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2015K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2015K4;Cargo (tonnes);1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2016K1;Cargo (tonnes);0;0;0;0;0;0;0;0;1649;0;0;0;0;0;0;0;0;0;746;235;67;304;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2016K2;Cargo (tonnes);0;0;0;0;0;0;0;0;6388;0;0;0;0;0;0;0;0;0;0;10;433;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2016K3;Cargo (tonnes);0;0;0;0;0;0;0;0;4553;0;0;0;0;0;0;0;0;0;439;590;332;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2016K4;Cargo (tonnes);0;0;0;0;0;0;0;0;5157;0;0;0;0;0;0;0;0;0;403;538;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2017K1;Cargo (tonnes);0;0;0;0;0;0;0;0;4007;0;0;0;0;0;0;2;0;0;832;128;299;568;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2017K2;Cargo (tonnes);0;0;0;0;0;0;0;0;6826;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2017K3;Cargo (tonnes);0;0;0;0;0;0;0;0;3643;0;0;0;0;0;0;0;0;0;958;0;498;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2017K4;Cargo (tonnes);0;0;0;0;0;0;0;0;5236;0;0;0;0;0;0;0;0;0;958;17;539;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2018K1;Cargo (tonnes);0;0;0;0;0;0;0;0;5278;0;0;0;0;0;675;0;300;0;143;0;0;134;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2018K2;Cargo (tonnes);0;0;0;0;0;0;0;0;5415;0;0;0;0;0;652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2018K3;Cargo (tonnes);0;0;0;0;0;0;0;0;3396;0;0;0;0;0;7027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2018K4;Cargo (tonnes);0;0;0;0;0;0;0;0;2632;0;0;0;0;0;2218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2019K1;Cargo (tonnes);0;0;0;0;0;0;0;0;1252;0;0;0;0;0;5565;0;0;0;189;2005;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2019K2;Cargo (tonnes);0;0;0;0;0;0;0;0;5659;0;0;0;0;0;0;0;0;0;0;133;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2019K3;Cargo (tonnes);0;0;0;0;0;0;0;0;6232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2019K4;Cargo (tonnes);0;0;0;0;0;0;0;0;9836;0;0;0;0;0;6549;0;0;0;0;0;0;650;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2020K1;Cargo (tonnes);0;0;0;0;0;0;0;0;6930;0;0;0;0;0;0;0;0;0;0;0;0;566;17;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2020K2;Cargo (tonnes);0;0;0;0;0;0;0;0;4339;0;0;0;0;0;899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2020K3;Cargo (tonnes);0;0;0;0;0;0;0;0;9186;0;0;0;0;0;120;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2020K4;Cargo (tonnes);0;0;0;0;0;0;0;0;4263;0;0;0;0;0;0;0;0;0;897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2021K1;Cargo (tonnes);0;0;0;0;0;0;0;0;2597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Foreign;2021K2;Cargo (tonnes);0;0;0;0;0;0;0;0;3091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2012K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;2316;0;0;0;0;0;0;1600;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2012K2;Cargo (tonnes);0;0;13;0;0;0;0;0;0;0;0;0;4314;0;200;0;0;0;0;0;0;2239;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2012K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2290;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2012K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;588;0;0;0;0;0;0;0;0;260;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2013K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;0;0;0;0;319;0;216;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2013K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;715;0;0;0;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2013K3;Cargo (tonnes);0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2013K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1755;0;0;0;0;0;950;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2014K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;0;0;0;0;0;0;352;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2014K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;550;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2014K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;78;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2014K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2015K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227;0;790;192;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2015K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;1133;17;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2015K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;291;0;0;0;0;180;0;11;144;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2015K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2016K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1242;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2016K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2016K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2016K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;825;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2017K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2017K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2017K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2017K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2018K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2018K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2018K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2018K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2019K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2019K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2019K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2019K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2020K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2020K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2020K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2020K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2021K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NOR;Loaded;Unknown;2021K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food products, beverages, tobaco and animal fodder;Norge NIS;Unloaded;Domestic;2012K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;7400;0;0;30;3479;0;3553;250;344;0;1416;0;0;0;0;0;0;0;0;0;0;0;0
